loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status
11900,60 months,14.03,277.08,C,< 1 year,OWN,68900,Not Verified,major_purchase,19.94,1,707,58.1,Fully Paid
11400,36 months,15.06,395.52,C,2 years,RENT,54800,Not Verified,small_business,9.96,0,695,66.3,Fully Paid
20500,60 months,9.68,432.34,B,3 years,RENT,127100,Not Verified,debt_consolidation,10.34,0,734,25.7,Fully Paid
10100,60 months,6.99,199.94,A,10+ years,MORTGAGE,66700,Source Verified,debt_consolidation,26.48,0,746,85.5,Fully Paid
10000,36 months,11.12,327.96,B,10+ years,MORTGAGE,126800,Source Verified,credit_card,29.78,1,714,66.5,Charged Off
7800,36 months,13.13,263.3,C,2 years,MORTGAGE,52000,Not Verified,debt_consolidation,20.99,0,702,40.5,Fully Paid
17600,60 months,11.48,386.89,B,< 1 year,MORTGAGE,34200,Verified,debt_consolidation,30.46,0,716,88.1,Fully Paid
4500,60 months,5.78,86.54,A,10+ years,MORTGAGE,70800,Not Verified,credit_card,22.52,0,760,44.6,Fully Paid
11100,36 months,16.38,392.33,D,10+ years,MORTGAGE,50500,Verified,debt_consolidation,26.19,1,691,57.3,Charged Off
11700,36 months,8.98,371.95,A,1 year,RENT,67900,Source Verified,debt_consolidation,8.84,1,733,38.1,Fully Paid
8300,36 months,14.2,284.48,D,2 years,MORTGAGE,78600,Source Verified,debt_consolidation,4.31,0,692,85.1,Fully Paid
15600,36 months,13.29,527.81,C,1 year,MORTGAGE,68500,Verified,debt_consolidation,7.6,0,690,67.5,Fully Paid
8700,36 months,8.28,273.75,A,10+ years,RENT,48300,Source Verified,debt_consolidation,15.53,0,728,58.0,Fully Paid
12700,36 months,12.13,422.61,B,3 years,RENT,60700,Verified,debt_consolidation,17.4,0,723,58.5,Fully Paid
5000,36 months,10.58,162.7,B,7 years,RENT,42600,Verified,debt_consolidation,15.72,0,731,50.3,Fully Paid
11400,36 months,17.05,406.72,E,1 year,RENT,69500,Not Verified,debt_consolidation,25.62,1,681,18.9,Fully Paid
14500,36 months,10.17,469.03,B,10+ years,MORTGAGE,58200,Not Verified,credit_card,24.84,1,720,33.6,Fully Paid
11600,36 months,6.84,357.33,A,9 years,OTHER,47400,Source Verified,credit_card,22.35,0,744,45.0,Fully Paid
9000,36 months,5.92,273.47,A,10+ years,MORTGAGE,40700,Source Verified,credit_card,8.77,0,750,20.8,Fully Paid
19200,36 months,9.78,617.55,B,6 years,RENT,32700,Verified,debt_consolidation,15.67,0,707,79.3,Fully Paid
7400,60 months,13.64,170.81,C,5 years,MORTGAGE,84300,Source Verified,debt_consolidation,22.49,0,701,55.3,Fully Paid
38800,36 months,7.84,1212.99,A,5 years,RENT,68800,Verified,debt_consolidation,14.59,0,769,56.2,Fully Paid
9500,36 months,10.52,308.86,B,10+ years,RENT,134400,Not Verified,debt_consolidation,12.52,0,719,39.9,Fully Paid
14600,36 months,13.57,495.95,B,5 years,MORTGAGE,97200,Not Verified,debt_consolidation,17.76,0,706,70.8,Fully Paid
19500,60 months,7.02,386.31,A,4 years,RENT,81000,Source Verified,credit_card,13.54,0,736,47.3,Fully Paid
6200,60 months,14.81,146.88,C,10+ years,RENT,54000,Not Verified,debt_consolidation,8.28,0,698,52.5,Fully Paid
2400,36 months,11.62,79.28,B,3 years,MORTGAGE,71000,Not Verified,debt_consolidation,25.92,0,732,86.7,Charged Off
19200,60 months,10.69,414.49,B,< 1 year,MORTGAGE,114100,Source Verified,debt_consolidation,15.68,0,743,63.6,Fully Paid
13400,36 months,6.65,411.61,A,10+ years,MORTGAGE,72900,Source Verified,home_improvement,32.66,0,747,28.7,Fully Paid
12900,36 months,13.6,438.39,C,4 years,MORTGAGE,87700,Not Verified,credit_card,12.24,0,689,27.3,Fully Paid
16300,36 months,11.08,534.26,B,4 years,RENT,30900,Verified,car,13.61,0,712,38.7,Fully Paid
5900,36 months,10.2,190.93,B,2 years,MORTGAGE,40600,Not Verified,debt_consolidation,34.55,0,726,76.3,Fully Paid
7600,36 months,15.19,264.16,C,10+ years,RENT,209700,Verified,debt_consolidation,6.92,0,718,20.4,Fully Paid
3800,36 months,16.67,134.86,C,5 years,MORTGAGE,92200,Source Verified,debt_consolidation,16.38,0,701,41.6,Fully Paid
7300,36 months,11.97,242.36,C,10+ years,RENT,91300,Source Verified,small_business,7.51,0,717,69.9,Fully Paid
11500,36 months,9.75,369.72,B,8 years,MORTGAGE,83600,Source Verified,credit_card,18.05,0,717,67.4,Fully Paid
7700,60 months,12.6,173.63,C,2 years,MORTGAGE,124100,Verified,small_business,16.98,0,703,62.1,Fully Paid
12000,60 months,29.46,384.27,G,2 years,MORTGAGE,46300,Source Verified,medical,4.78,0,648,64.1,Fully Paid
7500,60 months,11.8,166.08,B,10+ years,MORTGAGE,38800,Verified,credit_card,13.49,0,722,30.5,Fully Paid
16200,36 months,5.97,492.62,A,10+ years,RENT,112800,Source Verified,debt_consolidation,29.49,1,760,22.2,Charged Off
8900,36 months,10.91,291.0,B,10+ years,RENT,46000,Source Verified,home_improvement,15.23,0,721,41.8,Fully Paid
7600,36 months,15.64,265.84,D,10+ years,RENT,119600,Not Verified,debt_consolidation,16.64,0,689,38.1,Fully Paid
7300,60 months,15.53,175.7,C,10+ years,OTHER,83400,Not Verified,car,14.12,0,669,25.8,Fully Paid
11300,36 months,18.33,410.4,D,2 years,MORTGAGE,44600,Not Verified,debt_consolidation,7.06,0,704,44.0,Fully Paid
8400,36 months,14.54,289.3,C,3 years,MORTGAGE,61100,Not Verified,debt_consolidation,21.49,1,710,68.4,Fully Paid
9600,36 months,15.13,333.4,D,4 years,RENT,56700,Source Verified,debt_consolidation,18.0,0,684,72.1,Fully Paid
12500,60 months,6.07,242.07,A,10+ years,RENT,26200,Verified,other,12.64,0,746,43.3,Fully Paid
11500,60 months,17.0,285.8,D,6 years,RENT,211000,Source Verified,debt_consolidation,20.56,1,681,58.9,Charged Off
11900,36 months,10.17,384.93,B,2 years,MORTGAGE,45000,Not Verified,debt_consolidation,6.64,0,702,10.4,Fully Paid
18700,60 months,10.09,398.15,B,10+ years,MORTGAGE,38200,Verified,debt_consolidation,20.22,0,734,62.7,Charged Off
13100,36 months,21.95,499.96,E,4 years,RENT,26200,Verified,debt_consolidation,11.25,1,647,37.0,Fully Paid
8100,36 months,15.31,282.02,D,8 years,OWN,52500,Source Verified,major_purchase,8.58,0,713,29.3,Fully Paid
6000,36 months,6.21,183.1,A,4 years,RENT,47400,Source Verified,credit_card,29.51,0,758,57.1,Charged Off
3700,36 months,18.42,134.54,D,10+ years,MORTGAGE,60300,Source Verified,credit_card,27.57,0,676,21.4,Fully Paid
33300,60 months,6.13,645.8,A,7 years,OWN,22400,Source Verified,credit_card,17.43,0,735,41.0,Fully Paid
11700,36 months,6.41,358.11,A,4 years,MORTGAGE,70500,Verified,debt_consolidation,23.49,0,744,27.3,Fully Paid
19000,60 months,11.55,418.34,B,2 years,RENT,48100,Not Verified,major_purchase,21.15,0,736,28.1,Fully Paid
13000,36 months,10.89,424.93,B,2 years,MORTGAGE,28600,Verified,major_purchase,19.0,0,714,19.6,Fully Paid
40000,60 months,13.76,925.76,C,7 years,MORTGAGE,35700,Source Verified,debt_consolidation,13.18,0,707,81.2,Charged Off
8800,36 months,12.49,294.35,C,10+ years,RENT,70200,Verified,credit_card,3.11,0,711,51.9,Fully Paid
14400,36 months,10.2,466.0,B,3 years,OWN,144600,Verified,debt_consolidation,21.7,0,721,18.2,Fully Paid
11300,36 months,9.83,363.72,B,5 years,MORTGAGE,50300,Not Verified,debt_consolidation,18.97,0,734,31.6,Fully Paid
40000,36 months,10.74,1304.63,B,2 years,MORTGAGE,88100,Verified,debt_consolidation,13.99,0,711,73.8,Fully Paid
13800,36 months,9.3,440.77,B,10+ years,MORTGAGE,67900,Source Verified,home_improvement,32.89,0,709,36.1,Fully Paid
5800,60 months,6.52,113.54,A,3 years,MORTGAGE,41800,Source Verified,debt_consolidation,27.4,0,755,28.0,Fully Paid
4600,36 months,10.92,150.42,B,3 years,RENT,86300,Not Verified,home_improvement,13.42,0,713,89.7,Fully Paid
4200,60 months,7.4,83.96,A,8 years,RENT,57300,Not Verified,car,4.74,0,746,63.1,Fully Paid
10700,60 months,9.41,224.25,B,5 years,MORTGAGE,88500,Source Verified,major_purchase,23.12,1,733,72.4,Fully Paid
24300,36 months,13.2,821.11,B,1 year,MORTGAGE,44100,Verified,debt_consolidation,14.09,0,713,48.4,Fully Paid
7100,36 months,11.1,232.78,B,10+ years,RENT,18100,Not Verified,car,16.64,0,703,60.8,Fully Paid
10500,36 months,10.52,341.37,B,9 years,MORTGAGE,40100,Verified,debt_consolidation,16.35,0,706,78.7,Fully Paid
4800,36 months,10.89,156.9,B,1 year,MORTGAGE,106200,Verified,debt_consolidation,13.24,1,733,51.6,Fully Paid
12300,36 months,8.01,385.49,A,5 years,RENT,18900,Verified,home_improvement,22.82,0,744,9.0,Fully Paid
7100,36 months,8.75,224.95,A,10+ years,MORTGAGE,23400,Not Verified,debt_consolidation,23.36,0,762,42.2,Fully Paid
13900,60 months,12.8,314.85,C,10+ years,MORTGAGE,26100,Source Verified,debt_consolidation,23.32,1,693,46.2,Charged Off
7400,60 months,14.67,174.77,D,3 years,MORTGAGE,145000,Source Verified,credit_card,23.49,0,685,51.7,Fully Paid
4400,36 months,7.1,136.06,A,10+ years,RENT,90300,Not Verified,debt_consolidation,18.53,0,762,26.6,Fully Paid
5300,36 months,9.55,169.9,B,10+ years,RENT,23100,Verified,credit_card,13.15,1,699,46.8,Fully Paid
9100,36 months,8.53,287.39,A,2 years,MORTGAGE,47000,Verified,debt_consolidation,14.56,1,748,15.6,Fully Paid
13700,36 months,13.24,463.19,C,6 years,RENT,39100,Verified,debt_consolidation,14.27,0,686,40.4,Fully Paid
3800,60 months,7.7,76.51,A,8 years,RENT,103600,Source Verified,debt_consolidation,4.16,2,769,75.0,Charged Off
10600,36 months,7.83,331.33,A,1 year,RENT,27500,Source Verified,credit_card,10.34,1,759,18.9,Fully Paid
8800,36 months,15.19,305.87,D,10+ years,RENT,22900,Source Verified,credit_card,18.91,0,692,60.1,Fully Paid
11900,36 months,9.54,381.41,B,10+ years,RENT,29600,Not Verified,debt_consolidation,5.38,0,694,75.3,Fully Paid
25000,36 months,16.66,887.09,D,10+ years,RENT,85900,Verified,debt_consolidation,12.97,0,676,45.8,Charged Off
7600,36 months,25.17,302.86,F,3 years,OWN,30900,Source Verified,credit_card,17.12,0,659,7.9,Charged Off
9000,60 months,11.8,199.29,C,8 years,MORTGAGE,56300,Not Verified,debt_consolidation,23.0,1,719,53.6,Fully Paid
16800,36 months,15.22,584.19,D,7 years,MORTGAGE,82400,Not Verified,debt_consolidation,12.41,0,665,39.8,Fully Paid
6900,36 months,7.3,214.0,A,1 year,OWN,79700,Not Verified,debt_consolidation,5.85,0,734,6.2,Fully Paid
11500,36 months,18.1,416.33,E,5 years,RENT,95100,Verified,credit_card,21.86,0,663,36.7,Fully Paid
21200,36 months,11.23,696.37,B,4 years,MORTGAGE,32000,Verified,credit_card,4.55,0,715,53.1,Fully Paid
17500,36 months,14.07,598.7,D,2 years,RENT,55300,Verified,car,16.99,0,669,67.9,Fully Paid
6900,36 months,24.73,273.36,F,< 1 year,MORTGAGE,67300,Not Verified,credit_card,13.79,0,667,20.8,Charged Off
13400,36 months,12.57,448.73,B,5 years,RENT,50700,Source Verified,debt_consolidation,15.3,0,730,59.0,Fully Paid
13100,60 months,10.05,278.66,C,1 year,MORTGAGE,81700,Verified,debt_consolidation,14.01,0,701,20.6,Fully Paid
20100,60 months,6.05,389.06,A,3 years,MORTGAGE,55000,Not Verified,debt_consolidation,19.61,2,719,32.0,Fully Paid
13900,60 months,14.49,326.97,C,4 years,MORTGAGE,91200,Source Verified,debt_consolidation,11.31,1,706,25.9,Fully Paid
25800,60 months,11.75,570.65,B,4 years,MORTGAGE,73600,Source Verified,home_improvement,23.69,0,703,59.4,Fully Paid
8700,36 months,11.41,286.52,B,10+ years,RENT,74600,Source Verified,debt_consolidation,22.66,0,727,14.8,Fully Paid
14900,36 months,6.95,459.73,A,7 years,RENT,177300,Not Verified,debt_consolidation,10.09,1,747,80.8,Fully Paid
30200,36 months,11.24,992.15,B,8 years,RENT,36200,Source Verified,debt_consolidation,20.85,0,722,45.3,Fully Paid
7800,60 months,10.49,167.61,B,10+ years,RENT,46800,Not Verified,debt_consolidation,22.65,0,709,32.2,Fully Paid
7800,36 months,12.11,259.48,B,6 years,MORTGAGE,55700,Source Verified,credit_card,28.14,0,698,71.8,Fully Paid
16600,36 months,10.12,536.57,B,10+ years,RENT,62900,Not Verified,debt_consolidation,27.51,0,695,11.2,Fully Paid
19900,36 months,6.74,612.09,A,2 years,MORTGAGE,69500,Verified,credit_card,11.64,0,755,36.1,Fully Paid
7800,36 months,7.89,244.03,A,10+ years,MORTGAGE,27100,Source Verified,small_business,4.24,0,750,4.8,Fully Paid
8400,60 months,14.76,198.78,C,4 years,MORTGAGE,78000,Verified,credit_card,13.1,1,717,42.0,Fully Paid
7500,60 months,6.04,145.14,A,1 year,MORTGAGE,31700,Source Verified,medical,8.39,0,753,69.1,Fully Paid
15400,60 months,6.03,297.94,A,10+ years,MORTGAGE,65800,Not Verified,debt_consolidation,25.48,0,738,40.4,Charged Off
17500,36 months,24.39,690.16,F,10+ years,RENT,128400,Verified,debt_consolidation,7.17,1,669,23.4,Charged Off
3000,60 months,7.16,59.63,A,1 year,MORTGAGE,79300,Verified,debt_consolidation,19.04,0,736,28.9,Fully Paid
11300,36 months,10.04,364.83,B,6 years,MORTGAGE,88500,Not Verified,debt_consolidation,11.94,0,716,23.1,Fully Paid
6300,36 months,10.83,205.75,B,3 years,RENT,64500,Verified,other,10.43,0,736,71.4,Fully Paid
5400,60 months,15.44,129.72,C,5 years,MORTGAGE,44100,Not Verified,credit_card,21.45,1,698,40.1,Charged Off
6200,36 months,13.75,211.15,C,10+ years,RENT,90500,Not Verified,major_purchase,20.67,0,691,44.4,Charged Off
7600,60 months,11.54,167.3,B,2 years,MORTGAGE,94500,Source Verified,debt_consolidation,13.27,0,697,42.7,Fully Paid
15300,36 months,7.16,473.54,A,2 years,MORTGAGE,26100,Not Verified,debt_consolidation,39.19,0,763,20.8,Fully Paid
9400,36 months,7.56,292.66,A,< 1 year,MORTGAGE,72800,Not Verified,debt_consolidation,3.27,1,731,32.9,Fully Paid
5000,36 months,11.08,163.88,B,10+ years,MORTGAGE,100600,Not Verified,debt_consolidation,20.09,0,718,64.3,Fully Paid
15300,36 months,9.99,493.62,B,3 years,RENT,140100,Verified,debt_consolidation,17.43,1,727,61.2,Fully Paid
17600,60 months,12.78,398.47,C,2 years,RENT,32600,Not Verified,debt_consolidation,13.24,0,702,53.1,Fully Paid
21300,60 months,13.9,494.51,C,10+ years,RENT,48100,Source Verified,debt_consolidation,9.6,1,697,21.0,Fully Paid
4700,36 months,7.09,145.32,A,10+ years,OWN,41900,Not Verified,debt_consolidation,6.96,1,730,37.1,Fully Paid
18000,60 months,12.03,400.67,C,10+ years,MORTGAGE,50500,Verified,debt_consolidation,10.98,1,703,63.9,Charged Off
18000,36 months,6.74,553.65,A,< 1 year,RENT,87500,Verified,debt_consolidation,14.57,0,763,34.6,Fully Paid
5000,60 months,5.98,96.62,A,10+ years,RENT,30200,Not Verified,other,14.99,0,748,67.5,Fully Paid
8900,36 months,14.39,305.87,C,10+ years,RENT,61000,Source Verified,debt_consolidation,26.22,0,673,79.6,Charged Off
11000,60 months,12.48,247.37,B,3 years,MORTGAGE,26800,Source Verified,home_improvement,4.54,0,725,33.5,Fully Paid
5800,36 months,9.52,185.85,B,10+ years,RENT,58700,Source Verified,credit_card,21.91,0,712,26.3,Fully Paid
23500,36 months,11.25,772.15,B,7 years,RENT,59600,Verified,major_purchase,15.69,0,716,68.4,Fully Paid
5100,36 months,18.23,184.97,E,6 years,MORTGAGE,68000,Source Verified,credit_card,19.21,0,667,51.5,Fully Paid
7700,36 months,11.07,252.34,C,10+ years,MORTGAGE,70600,Source Verified,debt_consolidation,24.14,0,687,52.2,Charged Off
18000,36 months,16.29,635.41,D,3 years,RENT,59800,Not Verified,debt_consolidation,39.05,0,687,53.9,Fully Paid
20100,36 months,21.44,761.82,E,10+ years,RENT,154600,Verified,medical,6.16,0,658,79.5,Fully Paid
8700,60 months,10.95,188.94,B,10+ years,MORTGAGE,36500,Verified,debt_consolidation,9.61,0,708,88.3,Charged Off
8500,36 months,9.49,272.24,B,6 years,MORTGAGE,90900,Not Verified,debt_consolidation,10.21,0,705,81.4,Charged Off
7700,36 months,7.46,239.38,A,4 years,RENT,19000,Not Verified,debt_consolidation,37.76,0,718,24.2,Fully Paid
25100,36 months,11.71,830.21,B,10+ years,MORTGAGE,102500,Not Verified,debt_consolidation,7.7,0,724,48.8,Fully Paid
22600,60 months,8.07,459.0,A,2 years,MORTGAGE,98200,Source Verified,home_improvement,24.67,0,752,48.1,Fully Paid
11600,36 months,7.94,363.18,A,10+ years,RENT,28500,Source Verified,home_improvement,21.35,0,758,57.4,Fully Paid
14000,36 months,7.39,434.78,A,10+ years,MORTGAGE,45700,Not Verified,debt_consolidation,10.9,0,761,63.7,Fully Paid
16000,60 months,13.78,370.47,C,10+ years,RENT,15800,Verified,debt_consolidation,15.01,0,700,22.3,Fully Paid
18200,60 months,11.37,399.08,B,10+ years,OWN,314700,Verified,debt_consolidation,13.29,0,715,72.8,Fully Paid
14700,36 months,17.32,526.44,D,8 years,MORTGAGE,55300,Source Verified,credit_card,23.0,1,695,42.7,Charged Off
13400,36 months,10.85,437.75,B,10+ years,MORTGAGE,61300,Source Verified,major_purchase,10.78,0,712,58.1,Charged Off
30300,36 months,14.07,1036.61,C,1 year,MORTGAGE,48700,Verified,debt_consolidation,7.96,0,695,66.5,Fully Paid
32000,36 months,9.37,1023.11,B,3 years,RENT,71400,Not Verified,credit_card,12.37,0,696,55.5,Fully Paid
10400,60 months,13.12,237.27,C,10+ years,RENT,123100,Not Verified,debt_consolidation,11.79,0,702,46.2,Fully Paid
12400,36 months,17.41,444.63,D,4 years,RENT,35600,Source Verified,debt_consolidation,16.25,0,662,49.9,Fully Paid
18700,60 months,20.89,504.74,E,6 years,RENT,40400,Not Verified,debt_consolidation,18.32,1,679,45.7,Fully Paid
7800,36 months,11.06,255.58,B,2 years,RENT,96800,Verified,debt_consolidation,12.57,1,705,67.9,Fully Paid
9400,60 months,7.9,190.15,A,1 year,RENT,71800,Not Verified,small_business,10.64,0,765,69.1,Charged Off
10000,36 months,6.61,306.99,A,1 year,RENT,54500,Source Verified,debt_consolidation,21.05,1,753,61.3,Fully Paid
17400,60 months,8.15,354.06,A,5 years,RENT,38600,Not Verified,medical,14.69,0,755,66.3,Fully Paid
29900,60 months,11.18,652.79,B,10+ years,RENT,85700,Not Verified,debt_consolidation,15.97,1,729,52.9,Fully Paid
11200,60 months,25.03,328.93,F,1 year,RENT,118200,Not Verified,debt_consolidation,7.11,0,646,86.7,Charged Off
18100,36 months,13.46,613.88,C,5 years,RENT,30400,Source Verified,credit_card,7.41,1,708,43.3,Fully Paid
15600,36 months,17.14,557.27,D,5 years,RENT,44400,Not Verified,debt_consolidation,13.41,0,656,80.0,Fully Paid
6600,36 months,10.6,214.83,B,9 years,RENT,18000,Verified,debt_consolidation,9.12,0,716,9.9,Fully Paid
11700,36 months,12.82,393.21,C,1 year,MORTGAGE,66500,Not Verified,credit_card,11.11,0,714,53.7,Fully Paid
6100,36 months,6.4,186.68,A,4 years,RENT,51200,Verified,medical,17.81,0,756,37.3,Fully Paid
21200,36 months,10.13,685.36,B,5 years,MORTGAGE,80600,Source Verified,debt_consolidation,26.99,1,704,54.3,Fully Paid
12100,36 months,10.1,391.0,B,10+ years,MORTGAGE,119800,Source Verified,credit_card,27.99,1,710,76.0,Fully Paid
7200,60 months,11.52,158.42,C,10+ years,MORTGAGE,82200,Not Verified,debt_consolidation,22.13,0,703,30.9,Charged Off
24500,60 months,11.0,532.69,B,10+ years,OWN,188500,Source Verified,debt_consolidation,12.43,1,696,57.1,Fully Paid
15000,60 months,13.42,344.53,C,10+ years,RENT,42700,Not Verified,debt_consolidation,10.94,0,702,72.4,Fully Paid
15600,36 months,10.24,505.13,B,2 years,MORTGAGE,121900,Verified,major_purchase,9.57,0,732,45.0,Fully Paid
17400,36 months,7.54,541.57,A,3 years,RENT,56700,Source Verified,car,4.91,0,735,37.9,Fully Paid
11500,36 months,7.72,358.88,A,4 years,RENT,91100,Not Verified,debt_consolidation,11.31,0,734,73.8,Fully Paid
11600,36 months,11.13,380.48,B,10+ years,MORTGAGE,76700,Not Verified,credit_card,10.54,0,714,82.7,Fully Paid
13300,36 months,10.57,432.72,B,10+ years,MORTGAGE,115700,Source Verified,debt_consolidation,14.53,1,716,43.2,Charged Off
18600,36 months,12.38,621.17,C,10+ years,OWN,73900,Verified,debt_consolidation,7.68,0,716,49.3,Fully Paid
22600,36 months,11.11,741.07,B,6 years,OWN,23100,Source Verified,debt_consolidation,19.05,0,703,70.1,Fully Paid
37400,36 months,11.26,1229.04,B,7 years,RENT,34700,Source Verified,debt_consolidation,12.12,1,714,74.4,Fully Paid
14800,36 months,15.28,515.08,C,3 years,MORTGAGE,121600,Not Verified,debt_consolidation,14.93,0,714,49.6,Fully Paid
9900,36 months,11.42,326.09,B,4 years,RENT,70000,Source Verified,home_improvement,17.52,1,726,63.4,Fully Paid
12300,60 months,10.4,263.77,B,10+ years,RENT,54900,Not Verified,credit_card,17.53,0,727,33.9,Charged Off
11800,36 months,10.34,382.64,B,< 1 year,RENT,42200,Verified,debt_consolidation,32.05,0,739,53.8,Fully Paid
12100,36 months,6.61,371.46,A,5 years,MORTGAGE,86300,Not Verified,credit_card,11.21,0,732,73.0,Fully Paid
12400,60 months,10.48,266.4,B,10+ years,MORTGAGE,65800,Verified,debt_consolidation,22.73,0,724,55.3,Charged Off
8300,36 months,12.83,278.98,C,5 years,RENT,72100,Not Verified,credit_card,19.27,0,713,68.6,Charged Off
4400,36 months,20.07,163.68,E,10+ years,MORTGAGE,65400,Verified,debt_consolidation,8.98,0,666,58.0,Fully Paid
7700,60 months,10.09,163.94,B,4 years,MORTGAGE,56100,Source Verified,debt_consolidation,8.05,0,737,19.0,Fully Paid
2600,36 months,11.21,85.38,B,9 years,MORTGAGE,64900,Verified,debt_consolidation,15.11,0,739,31.2,Fully Paid
9800,60 months,11.43,215.18,C,9 years,OWN,90300,Not Verified,car,39.54,0,688,45.6,Fully Paid
9600,36 months,14.68,331.28,C,10+ years,OTHER,38400,Not Verified,debt_consolidation,4.24,0,721,49.4,Fully Paid
11400,36 months,7.9,356.71,A,< 1 year,MORTGAGE,63200,Source Verified,debt_consolidation,23.66,0,757,37.2,Fully Paid
21800,36 months,21.54,827.37,D,< 1 year,MORTGAGE,53100,Source Verified,credit_card,41.31,1,677,55.9,Charged Off
5600,36 months,17.94,202.28,E,7 years,MORTGAGE,43200,Verified,other,21.86,1,684,41.5,Fully Paid
18100,60 months,12.28,405.19,C,10+ years,MORTGAGE,40500,Verified,credit_card,32.6,1,712,30.6,Charged Off
12200,36 months,9.98,393.55,B,10+ years,MORTGAGE,46800,Verified,debt_consolidation,13.48,0,731,52.6,Fully Paid
40000,36 months,11.95,1327.62,B,10+ years,MORTGAGE,56000,Not Verified,debt_consolidation,30.88,0,712,61.2,Fully Paid
10700,36 months,9.93,344.91,B,10+ years,MORTGAGE,32000,Source Verified,debt_consolidation,3.69,1,707,40.5,Fully Paid
23200,60 months,6.44,453.28,A,1 year,RENT,80800,Not Verified,car,12.87,1,733,85.9,Fully Paid
10600,36 months,13.79,361.2,C,3 years,RENT,56600,Source Verified,debt_consolidation,16.53,0,690,61.0,Fully Paid
13200,36 months,13.45,447.63,C,10+ years,MORTGAGE,58800,Verified,debt_consolidation,13.29,0,702,31.9,Charged Off
9800,36 months,10.73,319.59,B,1 year,MORTGAGE,105100,Verified,medical,15.7,0,715,53.8,Charged Off
18100,36 months,5.84,549.33,A,2 years,RENT,44600,Verified,home_improvement,13.69,0,738,36.4,Fully Paid
6900,60 months,18.37,176.61,D,8 years,RENT,31500,Verified,credit_card,44.5,0,706,31.4,Charged Off
2800,36 months,7.08,86.56,A,3 years,MORTGAGE,52800,Not Verified,debt_consolidation,25.25,1,737,25.3,Fully Paid
15500,36 months,8.14,486.72,A,10+ years,RENT,139200,Verified,debt_consolidation,21.84,1,730,41.6,Fully Paid
14600,60 months,11.72,322.71,B,10+ years,MORTGAGE,24800,Not Verified,debt_consolidation,9.97,0,692,21.7,Fully Paid
25000,36 months,7.61,778.92,A,9 years,RENT,135900,Not Verified,major_purchase,6.15,0,734,65.5,Fully Paid
7000,36 months,12.91,235.55,C,4 years,MORTGAGE,50800,Verified,car,7.99,0,704,82.2,Fully Paid
12200,36 months,19.33,449.24,E,3 years,MORTGAGE,71900,Source Verified,credit_card,12.12,0,666,58.0,Fully Paid
8900,36 months,13.18,300.65,C,9 years,RENT,116200,Verified,medical,20.38,0,700,69.7,Fully Paid
14600,36 months,12.53,488.63,C,3 years,MORTGAGE,58200,Source Verified,debt_consolidation,13.24,1,684,40.0,Charged Off
9800,60 months,17.25,244.87,D,7 years,OWN,179100,Verified,debt_consolidation,34.98,0,679,46.6,Fully Paid
6100,60 months,10.48,131.05,B,10+ years,RENT,59700,Verified,debt_consolidation,21.95,1,717,69.4,Fully Paid
14300,60 months,11.3,313.06,B,9 years,MORTGAGE,26900,Not Verified,medical,16.72,0,712,21.3,Fully Paid
8300,36 months,15.19,288.5,D,6 years,MORTGAGE,30600,Verified,car,22.09,0,675,52.4,Charged Off
8300,36 months,8.56,262.24,A,5 years,OWN,23200,Not Verified,debt_consolidation,8.37,0,741,49.4,Fully Paid
5200,36 months,13.89,177.45,C,4 years,MORTGAGE,84700,Source Verified,debt_consolidation,33.32,0,702,70.8,Charged Off
10400,36 months,7.59,323.93,A,1 year,MORTGAGE,74000,Source Verified,debt_consolidation,11.11,1,742,54.0,Fully Paid
19200,60 months,17.49,482.24,D,2 years,MORTGAGE,41600,Verified,debt_consolidation,5.96,0,666,86.6,Charged Off
8800,36 months,18.19,318.98,D,3 years,OTHER,91700,Not Verified,credit_card,22.32,2,664,30.6,Charged Off
4100,36 months,9.83,131.97,B,10+ years,OWN,21700,Verified,car,4.31,0,732,49.4,Fully Paid
7100,36 months,10.54,230.9,B,3 years,MORTGAGE,38300,Not Verified,credit_card,14.07,0,710,39.8,Fully Paid
14400,36 months,15.58,503.28,D,2 years,MORTGAGE,84900,Source Verified,debt_consolidation,14.89,0,699,70.0,Fully Paid
5800,36 months,9.49,185.76,B,8 years,MORTGAGE,92300,Source Verified,major_purchase,20.44,0,717,31.5,Fully Paid
6000,36 months,16.03,211.03,C,10+ years,OWN,28200,Verified,credit_card,8.71,0,686,40.8,Fully Paid
12100,36 months,9.63,388.33,B,5 years,MORTGAGE,141400,Not Verified,credit_card,23.93,0,693,42.6,Fully Paid
12600,36 months,13.4,426.98,C,10+ years,RENT,63300,Verified,debt_consolidation,21.66,0,694,43.5,Fully Paid
10000,36 months,10.32,324.18,B,1 year,MORTGAGE,86500,Source Verified,credit_card,5.69,0,711,32.5,Fully Paid
8800,36 months,15.16,305.74,C,10+ years,RENT,24200,Verified,debt_consolidation,4.32,0,701,54.1,Fully Paid
17100,36 months,6.13,521.22,A,10+ years,RENT,34900,Source Verified,debt_consolidation,13.25,0,764,81.2,Fully Paid
9000,36 months,12.86,302.64,C,10+ years,RENT,39900,Verified,debt_consolidation,13.36,0,682,18.0,Fully Paid
